manifest_id,manifest_payload_sha256,rna_id,channel,density_percent,evidence_seed,item_count,sequence_length,crossing_status,minimum_loop_status,crossing_flag,minimum_loop_flag,minimum_pair_separation,validity_status,eligibility_status,reason
simulated_evidence_v1__2LU0_49_3wj_nmr_A__unpaired_nucleotide_evidence__density_50__seed_101__noise_00,0a18c22dbb1e9a3b5f9bda6cb66b1c64c4b20865105a458d1d1cc943508a5175,2LU0_49_3wj_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,101,9,49,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LU0_49_3wj_nmr_A__unpaired_nucleotide_evidence__density_50__seed_103__noise_00,0b2c561ad63b399dd0da0f8a1e9e6e84419ead4c820da9fa1e4f3e6dbd8dbdaf,2LU0_49_3wj_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,103,9,49,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LU0_49_3wj_nmr_A__unpaired_nucleotide_evidence__density_50__seed_107__noise_00,37db150fb596fd1e53e404fe28682d1144d06f35aec95faf203f4320af2fbc12,2LU0_49_3wj_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,107,9,49,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LU0_49_3wj_nmr_A__unpaired_nucleotide_evidence__density_50__seed_109__noise_00,853c1d8a3c53bc0d563bea1e01011f94fe4054564ae37c1572f78cbfc4b4c335,2LU0_49_3wj_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,109,9,49,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LU0_49_3wj_nmr_A__unpaired_nucleotide_evidence__density_50__seed_113__noise_00,cad34035953f26294d8c392dff7fc5f322a3abc350fcbd342389cf3115e711c5,2LU0_49_3wj_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,113,9,49,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_00__seed_101__noise_00,2ecce8df228a5175e860b582af9a1052be83f259b61fbe1ed068d9d70a3ea431,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,0,101,0,28,PASS,PASS,False,False,,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_00__seed_103__noise_00,43c2ac89e755964300f87a06776c2444fc6ea0a347e109145c182d1a74526783,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,0,103,0,28,PASS,PASS,False,False,,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_00__seed_107__noise_00,a1e6a2dc7799f84f244a2caf0de5df7283c61fbf93c7f4dbf8790e819bba01f8,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,0,107,0,28,PASS,PASS,False,False,,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_00__seed_109__noise_00,707b6570c355b173c37686c525469fe4d275f2ec066bff2947083984026d0266,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,0,109,0,28,PASS,PASS,False,False,,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_00__seed_113__noise_00,e5d10d0966b3d049811770af889144b89aa645cab428fda01b76c246833bcf8e,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,0,113,0,28,PASS,PASS,False,False,,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_01__seed_101__noise_00,38e7c56f97568d790d578533c0500f1eccdaa5949eee78afe224f2261e54ad39,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,1,101,1,28,PASS,PASS,False,False,21,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_01__seed_103__noise_00,7a52e23bbed492897b05b2c6bea508a9b193a66dc5b850d676a3fd2ed4b04033,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,1,103,1,28,PASS,PASS,False,False,23,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_01__seed_107__noise_00,99312e4c3527f3451ac27c116d4a27497d096a87ebbe710a7c6c25ab771ad662,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,1,107,1,28,PASS,PASS,False,False,9,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_01__seed_109__noise_00,afe34d76d7031005680cb484631ed36bc4e98981076804aacdf0ba343bb16867,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,1,109,1,28,PASS,PASS,False,False,21,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_01__seed_113__noise_00,2497635bf3927f315f0d01ee298f86813c89827aa442b56fee5c4e8b78582343,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,1,113,1,28,PASS,PASS,False,False,7,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_05__seed_101__noise_00,cb3341c722d8cdc86a49d2ed968f6b769631054e130f3927abbcd059f2c4cf27,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,5,101,1,28,PASS,PASS,False,False,11,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_05__seed_103__noise_00,944960d3893a9f325f17bdec41dccc915c06850b780de5fa4fde892e2fb5391b,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,5,103,1,28,PASS,PASS,False,False,21,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_05__seed_107__noise_00,a89fdf342e2859a9a20affe6c4a3d28a8acd4294e47c3a002979ecf5cdfbe6af,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,5,107,1,28,PASS,PASS,False,False,23,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_05__seed_109__noise_00,0db34a5b37df510daba02520855286ffde2c9d9bcaaf1faaa9b1fff55a87c36a,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,5,109,1,28,PASS,PASS,False,False,21,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_05__seed_113__noise_00,ce18dc547e2227ec0bf4ef3a1752401494b72b553374c8cb96e206a2cd936869,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,5,113,1,28,PASS,PASS,False,False,7,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_10__seed_101__noise_00,125b40924fea745e1398d4451248b529fd024afc3450abb6e53835168ce1e0d8,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,10,101,1,28,PASS,PASS,False,False,7,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_10__seed_103__noise_00,f6844c62a5b63292d2caeba5b32a2b9ab0c4fbaac979d7c31eae9c1fd591b8d4,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,10,103,1,28,PASS,PASS,False,False,9,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_10__seed_107__noise_00,5d0e281fc09494f8f26b80b6e4e5b8af203e1d44be2f7f80f501bc69e1e55db6,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,10,107,1,28,PASS,PASS,False,False,23,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_10__seed_109__noise_00,2336c6946d3ced6ca91077c0afb514043547334aef464835986d2f2b2e77b991,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,10,109,1,28,PASS,PASS,False,False,11,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_10__seed_113__noise_00,2e1cd9e2050d6652fa7da22c9211d20d04e8b2d2cfc4c62907509bccb7880b9a,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,10,113,1,28,PASS,PASS,False,False,7,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_20__seed_101__noise_00,96f76bdbb2e833a03f3224906d817c9532ec86b6a0246a1ad7628f1f89c959ea,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,20,101,2,28,PASS,PASS,False,False,17,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_20__seed_103__noise_00,fa18ad13ac84045f495859cacc30a959e93e3303169263f9f92c0f93d8d87c63,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,20,103,2,28,PASS,PASS,False,False,7,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_20__seed_107__noise_00,41d912565f65c302da2350d70944a01f2e5703a6ae45dbc528663d86f16f3c27,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,20,107,2,28,PASS,PASS,False,False,7,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_20__seed_109__noise_00,c90898cfcb18cbd939e4241a3ff4895c9d1a7ed4924965ce5429604e7df4496e,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,20,109,2,28,PASS,PASS,False,False,11,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_20__seed_113__noise_00,18a294152f7b289673fbd78200d1b97574cd5ecfe3803b94c0dfd040388cb027,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,20,113,2,28,PASS,PASS,False,False,7,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_50__seed_101__noise_00,4d9714fb0c140625ea57638c6172a91309acde32d2093a38a6035daf8f016da8,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,50,101,5,28,PASS,PASS,False,False,7,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_50__seed_103__noise_00,7d79c8173aae2a55696f6cf84eb49466d7cc410b60e0d959b466485a44eefd82,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,50,103,5,28,PASS,PASS,False,False,5,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_50__seed_107__noise_00,32c3c5834c2fead6933ae4b932e222b742af132391e2b36a364152488174468d,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,50,107,5,28,PASS,PASS,False,False,7,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_50__seed_109__noise_00,70943c42fc6c6534b1e05c75a8efe15bbfceecc84942c62a141963538762a0bf,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,50,109,5,28,PASS,PASS,False,False,9,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__positive_pair_evidence__density_50__seed_113__noise_00,ed4f87a26e0bd37dc6ac674604ca7a8b385b58d92a92c361075b211003f0b736,2LUN_28_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,50,113,5,28,PASS,PASS,False,False,7,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_101__noise_00,1a890e276150e20a24da9c290acb5e7a362d365bbcb81f1041697c1d5526a0ff,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,101,0,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_103__noise_00,fd88f2715e696d85776f59858cb1139019e4b71c3a709fc6fd99cd698337ddf6,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,103,0,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_107__noise_00,5c4b51618290a833564e8739c09ba31084e8aab400d4c3e92d54e0eda051a702,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,107,0,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_109__noise_00,e571d0dcc91acc34b9fd748cf619161d669b74de2f8ae5fc3e7c4bd1473e5a71,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,109,0,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_113__noise_00,d39aefd31854992df5f6fc11bdab9b468c1eda516e627bdba173366bb7f0fd2a,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,113,0,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_101__noise_00,9abbaba1cfd3209f2cf19e46fa2d51260bcdb947ee4ee77cfa28a7a51c2e1e1c,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,101,1,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_103__noise_00,737d5d091118b509c719c0fd22735a871779ac1c3d8a78aec44bbd8b55c58e61,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,103,1,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_107__noise_00,7940e6223b230fec52985bc285670f7aa5e2deac0b099eb679dd2fed66361857,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,107,1,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_109__noise_00,078b53805af106a601514fd4fc95b0d07f6916e384ae9030b1ca10a3155cd5e1,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,109,1,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_113__noise_00,5b6a491ab2c80ec4c5827aca8661ad7d25b7d0ace9e63af4cdc46586039a6a6a,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,113,1,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_101__noise_00,685e6517b0c34e17d20c8e9cab865814c649a18400e9ea2c1283a181e5eaad1c,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,101,1,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_103__noise_00,8648877cd89cafd70da86a2795fe689750f7dc4c8d00bdbe6b432dcd5369bac6,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,103,1,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_107__noise_00,fe4fed94c28ef1f7966226b0f46f0461b509e0650c8cd1fcd5094c641559d6ce,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,107,1,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_109__noise_00,3003fbf6a6834c959b75033ccedc0dc8634582610c95d59738e5e03a83d38901,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,1,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_113__noise_00,62249fad6cdb4171c42467803f3123b4ff86d9c7bce76a19dbe0d4c0a2b6dcba,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,1,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_101__noise_00,81ac02c27b3519251ed414cf177a2b93a00fa4eab1b1681dbffe4fd123d6989e,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,1,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_103__noise_00,02a40c15206181d63a52e29f4c419194fa5718f77060b88644415d5b1edcb724,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,1,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_107__noise_00,bc7e9b6ecbb434168bb70e5f221e9adb2b103c7f1024fa1c792a540e4789b0fc,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,107,1,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_109__noise_00,12549b876c9342843a294df25a2079bb26aa1e9042c3c2721af09e09cba1ae17,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,109,1,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_113__noise_00,18261d20597b5b4f929e68706f55a64a61d78d8baa3333a950e5a247804b475d,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,113,1,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_101__noise_00,10a7a10b37212550cbc011ca6c2a9079e615f64ee1ba75f00f5f786c965e73f7,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,101,2,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_103__noise_00,8c25032ee51fad534ec1d69546e6062c8f1805b197b4224696e25e4f4f08a479,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,103,2,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_107__noise_00,4d8513e26b9ee68d0fb656685d8e8e157261809dcf43acd88e066f79d2d4437f,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,107,2,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_109__noise_00,8880efa3fb3fc02af011b57deb070d11d5d7dcd0e724cdbdbead6e95deb2e04e,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,109,2,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_113__noise_00,ccd993a82f9f4bb1cfcdb174890a77388b3a909f9111727f2fd562c99933fbc9,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,113,2,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_101__noise_00,d51e6bd12a694b7f47dcc7463170a0277880e5f0fa2ffb9b3c1f540fa933d2b8,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,101,5,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_103__noise_00,ccd8222af206578138a7f90541e69dc21e739dd4886578cb838698e5e39fd7b0,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,103,5,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_107__noise_00,80a6f514d77897b094240b105f3686e4d78a512f657929efaae2caff50a5b436,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,107,5,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_109__noise_00,9c52c71d4052938b7572bbad7e2c664130361ac9af3725e057292bde3310e153,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,109,5,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2LUN_28_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_113__noise_00,356aff0459c8a13ab9aa09949f79db919c875ccc15f0ba13f161be2683a700b2,2LUN_28_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,113,5,28,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__2M12_23_hp_nmr_A__positive_pair_evidence__density_00__seed_101__noise_00,8b5eb1bc2d77399d6007573712c02292d6dc4d1f81dad57eb90c5780fcf2faef,2M12_23_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,0,101,0,23,PASS,PASS,False,False,,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__2M12_23_hp_nmr_A__positive_pair_evidence__density_00__seed_103__noise_00,8b7ac9adba798538517f4b02876668bd8572aaa5468fabd69e33cdf7c5326a1c,2M12_23_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,0,103,0,23,PASS,PASS,False,False,,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
