condition,track,source,metric,mean,population_sd,min,max,n
B4_EVIDENCE_MASKED,combined,rnafold,rna_delta_f1,0.0005712995535546228,0.0009395619815681626,-0.001265074430275539,0.001306981730898588,5
B4_EVIDENCE_MASKED,combined,rnafold,rna_resulting_precision,0.912891934270689,0.0015754711105071231,0.911041592182434,0.9152121622668108,5
B4_EVIDENCE_MASKED,combined,rnafold,rna_resulting_recall,0.9090772351703109,0.0014213470089590875,0.9071313027498873,0.9109927333034665,5
B4_EVIDENCE_MASKED,combined,rnafold,rna_resulting_f1,0.9139373915607436,0.0009395619815681877,0.9121010175769133,0.9146730737380876,5
B4_EVIDENCE_MASKED,combined,petfold,event_auprc,0.6053255281695813,0.008960045006094272,0.5901694604135355,0.6150248075427356,5
B4_EVIDENCE_MASKED,combined,petfold,event_auroc,0.8873037923694207,0.0012842218374633368,0.8848709126684655,0.8883990544835929,5
B4_EVIDENCE_MASKED,combined,petfold,event_brier,0.07347533159632764,0.0011033943830359098,0.07207401255497349,0.07506315620382376,5
B4_EVIDENCE_MASKED,combined,petfold,event_ece,0.024037684226135655,0.0036309319780617774,0.01699595459214999,0.026889596791654962,5
B4_EVIDENCE_MASKED,combined,petfold,rna_auprc,0.7575958115695209,0.008125926547013365,0.7447669139011206,0.7667759246811563,5
B4_EVIDENCE_MASKED,combined,petfold,rna_auroc,0.8366356816366854,0.0017145767042073311,0.8347700575357331,0.8396274205184018,5
B4_EVIDENCE_MASKED,combined,petfold,rna_brier,0.06266310989652354,0.0007222625170898943,0.06173269133707638,0.06388323924106275,5
B4_EVIDENCE_MASKED,combined,petfold,rna_ece,0.10904370476317812,0.0015855633715609672,0.10635054786721249,0.1106924829924321,5
B4_EVIDENCE_MASKED,combined,petfold,event_tp_preservation,0.9921044121044122,0.0022116338990086225,0.9882189882189882,0.9944444444444445,5
B4_EVIDENCE_MASKED,combined,petfold,event_fp_removal,0.1317315535780497,0.017255023486398534,0.10804597701149425,0.1532072673340749,5
B4_EVIDENCE_MASKED,combined,petfold,event_modification_precision,0.7263137048192848,0.03466238955308469,0.6694750486066104,0.7778290993071594,5
B4_EVIDENCE_MASKED,combined,petfold,event_coverage,0.024584020386748614,0.004058696603171795,0.01984709938539949,0.030839954029880576,5
B4_EVIDENCE_MASKED,combined,petfold,event_delta_f1,0.003992426243325098,0.0006229285118262887,0.0033597297073142407,0.0047526889964474295,5
B4_EVIDENCE_MASKED,combined,petfold,event_resulting_precision,0.8800484868527387,0.001907471658605526,0.8773641656215908,0.8822528588663525,5
B4_EVIDENCE_MASKED,combined,petfold,event_resulting_recall,0.874976061933381,0.001950527278966753,0.8715493531628807,0.8770398288682897,5
B4_EVIDENCE_MASKED,combined,petfold,event_resulting_f1,0.8775011406479459,0.0006229285118262887,0.876868444111935,0.8782614034010682,5
B4_EVIDENCE_MASKED,combined,petfold,event_lost_tp,683.6,191.4832629761672,481.0,1020.0,5
B4_EVIDENCE_MASKED,combined,petfold,event_removed_fp,1776.4,232.6839917140842,1457.0,2066.0,5
B4_EVIDENCE_MASKED,combined,petfold,rna_tp_preservation,0.9944989248057212,0.0021291626910970975,0.9908091054760318,0.9969393619049404,5
B4_EVIDENCE_MASKED,combined,petfold,rna_fp_removal,0.19160854927824073,0.023555975707527054,0.16699753437104767,0.22944448775664744,5
B4_EVIDENCE_MASKED,combined,petfold,rna_modification_precision,0.7689106224567452,0.02384960831620534,0.738882282329229,0.8051797910568526,5
B4_EVIDENCE_MASKED,combined,petfold,rna_coverage,0.017800141196464687,0.003186997678312283,0.013504737941577083,0.02205487128263195,5
B4_EVIDENCE_MASKED,combined,petfold,rna_delta_f1,0.0033359040412679836,0.0007069469801165816,0.002044761158709684,0.004214144329078367,5
B4_EVIDENCE_MASKED,combined,petfold,rna_resulting_precision,0.905872682180236,0.0010957051593534835,0.9045023976902992,0.9077939560999823,5
B4_EVIDENCE_MASKED,combined,petfold,rna_resulting_recall,0.903597154526117,0.0012525659640159623,0.9013704734024615,0.905071948607406,5
B4_EVIDENCE_MASKED,combined,petfold,rna_resulting_f1,0.9076588688002462,0.0007069469801165966,0.9063677259176879,0.9085371090880566,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,event_auprc,0.9064133626954163,0.0049333579848417075,0.8989888351361327,0.9132384921443341,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,event_auroc,0.9526103699382306,0.0014057679878766928,0.9510144822986893,0.9547562149689092,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,event_brier,0.056856412362241635,0.001367213268690096,0.0549159091744645,0.05850045729530408,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,event_ece,0.040945590371744535,0.0033200473491409297,0.03676706073477178,0.04641460931033416,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,rna_auprc,0.9275712518493329,0.0027362034221797902,0.9241627672251527,0.9308529127580881,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,rna_auroc,0.9500014120442076,0.0015242423810843339,0.9486278309992685,0.9528049861917699,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,rna_brier,0.05295693148627162,0.0013976052628955358,0.05133408391027612,0.05488786558025576,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,rna_ece,0.11414892698910857,0.0029733498501314445,0.11165758092134673,0.11934000557631791,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,event_tp_preservation,0.9919655601086607,0.0006844729843601773,0.9910216860813112,0.9926331783231273,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,event_fp_removal,0.6768683855677684,0.018957573818539946,0.6457728925754913,0.6970538961304295,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,event_modification_precision,0.9595449880229804,0.0034942183028691164,0.955354520354814,0.9634076615208691,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,event_coverage,0.1550350699153113,0.004174662458804847,0.14785943295404538,0.15904049430170006,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,event_delta_f1,0.06720734657265785,0.002203931670435141,0.06388557486490587,0.06978726675955294,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,event_resulting_precision,0.9159712734347242,0.004505383243290522,0.9086367708278442,0.920824434002563,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,event_resulting_recall,0.8778445553631457,0.0006057275643198082,0.8770092696343078,0.8784353672201284,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,event_resulting_f1,0.8964972916373058,0.002203931670435141,0.8931755199295539,0.899077211824201,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,event_lost_tp,698.0,59.464274989274024,640.0,780.0,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,event_removed_fp,16565.0,463.94870406112784,15804.0,17059.0,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,rna_tp_preservation,0.9950454622426038,0.0004524695839580845,0.9942993747950645,0.9956752977227113,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,rna_fp_removal,0.7520384507695366,0.014491224072277233,0.731487245550788,0.7699083839334776,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,rna_modification_precision,0.9601715284957075,0.0057177407635435355,0.9509585488966931,0.9683450761256884,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,rna_coverage,0.1517079496890506,0.003865233936628435,0.1452200284129106,0.156576123130169,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,rna_delta_f1,0.06131772725222171,0.0014165699914101173,0.05953899704380721,0.06298208121368011,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,rna_resulting_precision,0.9022487447333434,0.0029406387368549366,0.8973970905701707,0.9058098569019025,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,rna_resulting_recall,0.9080440079207518,0.00045519838433901393,0.9072603082072961,0.9086816967361223,5
B4_EVIDENCE_MASKED,combined,trrosettarna2_native_ss,rna_resulting_f1,0.9405197537160894,0.001416569991410036,0.9387410235076751,0.9421841076775479,5
